260.85809326	2.66666675
260.86212158	2.56862736
260.86212158	2.62745094
260.86630249	2.66666675
260.87045288	2.56862736
260.87448120	2.66666675
260.87448120	2.80392146
260.87860107	2.64705873
260.88287354	2.64705873
260.88684082	2.64705873
260.89093018	2.68627453
260.89093018	2.88235283
260.89483643	2.66666675
260.89984131	2.58823538
260.90319824	2.56862736
260.90319824	2.58823538
260.90728760	2.60784316
260.91122437	2.68627453
260.91549683	2.62745094
260.91992188	2.62745094
260.91992188	2.64705873
260.92370605	2.66666675
260.92761230	2.72549009
260.93176270	2.92156863
260.93176270	2.74509811
260.93582153	2.64705873
260.94015503	2.62745094
260.94418335	2.64705873
260.94842529	2.64705873
260.95236206	2.78431368
260.95642090	2.68627453
260.96044922	2.58823538
260.96044922	2.58823538
260.96459961	2.56862736
260.96871948	2.58823538
260.97286987	2.58823538
260.97680664	2.62745094
260.98089600	2.70588231
260.98501587	2.60784316
260.98965454	2.52941179
260.98965454	2.60784316
260.99316406	2.60784316
260.99746704	2.60784316
261.00140381	2.70588231
261.00595093	2.64705873
261.00985718	2.56862736
261.01385498	2.56862736
261.01791382	2.56862736
261.01791382	2.56862736
261.02191162	2.58823538
261.02609253	2.74509811
261.03036499	2.76470590
261.03036499	2.64705873
261.03433228	2.56862736
261.03863525	2.54901958
261.04232788	2.56862736
261.04714966	2.72549009
261.04714966	2.80392146
261.05053711	2.72549009
261.05477905	2.68627453
261.05877686	2.58823538
261.05877686	2.62745094
261.06283569	2.70588231
261.06689453	2.68627453
261.07113647	2.64705873
261.07525635	2.64705873
261.07525635	2.64705873
261.07922363	2.70588231
261.08334351	2.72549009
261.08746338	2.78431368
261.08746338	2.80392146
261.09173584	2.70588231
261.09585571	2.66666675
261.10003662	2.64705873
261.10385132	2.64705873
261.10385132	2.64705873
261.10800171	2.64705873
261.11239624	2.64705873
261.11611938	2.66666675
261.11611938	2.74509811
261.12020874	2.70588231
261.12442017	2.64705873
261.12835693	2.62745094
261.13253784	2.62745094
261.13253784	2.60784316
261.13665771	2.68627453
261.14086914	2.70588231
261.14511108	2.66666675
261.14511108	2.62745094
261.14898682	2.68627453
261.15316772	2.62745094
261.15716553	2.70588231
261.16116333	2.60784316
261.16525269	2.58823538
261.16934204	2.62745094
261.17352295	2.56862736
261.17352295	2.58823538
261.17755127	2.58823538
261.18185425	2.58823538
261.18597412	2.58823538
261.18997192	2.58823538
261.19393921	2.62745094
261.19824219	2.80392146
261.20220947	2.60784316
261.20220947	2.54901958
261.20632935	2.54901958
261.21041870	2.54901958
261.21450806	2.54901958
261.21450806	2.54901958
261.21850586	2.52941179
261.22265625	2.54901958
261.22680664	2.52941179
261.23083496	2.56862736
261.23083496	2.64705873
261.23510742	2.56862736
261.23919678	2.54901958
261.24307251	2.54901958
261.24307251	2.92156863
261.24713135	2.68627453
261.25125122	2.56862736
261.25588989	2.66666675
261.25952148	2.58823538
261.25952148	2.56862736
261.26370239	2.56862736
261.26773071	2.54901958
261.27182007	2.54901958
261.27182007	2.54901958
261.27593994	2.54901958
261.27990723	2.54901958
261.28405762	2.54901958
261.28826904	2.54901958
261.28826904	2.56862736
261.29235840	2.56862736
261.29650879	2.56862736
261.30047607	2.56862736
261.30047607	2.56862736
261.30487061	2.56862736
261.30859375	2.56862736
261.31274414	2.56862736
261.31677246	2.54901958
261.31677246	2.54901958
261.32095337	2.56862736
261.32516479	2.58823538
261.32910156	2.68627453
261.32910156	2.88235283
261.33358765	2.66666675
261.33816528	2.56862736
261.34143066	2.49019599
261.34548950	2.54901958
261.34957886	2.52941179
261.35372925	2.49019599
261.35797119	2.49019599
261.35797119	2.49019599
261.36190796	2.52941179
261.36593628	2.52941179
261.37008667	2.54901958
261.37426758	2.54901958
261.37823486	2.54901958
261.38232422	2.54901958
261.38650513	2.54901958
261.38650513	2.50980401
261.39071655	2.56862736
261.39471436	2.66666675
261.39898682	2.45098042
261.40322876	2.43137264
261.40701294	2.43137264
261.41113281	2.45098042
261.41516113	2.43137264
261.41516113	2.66666675
261.41925049	2.56862736
261.42352295	2.64705873
261.42755127	2.52941179
261.42755127	2.50980401
261.43148804	2.52941179
261.43557739	2.50980401
261.43984985	2.50980401
261.44390869	2.52941179
261.44390869	2.56862736
261.44793701	2.54901958
261.45205688	2.54901958
261.45632935	2.52941179
261.45632935	2.52941179
261.46026611	2.50980401
261.46456909	2.52941179
261.46835327	2.70588231
261.47256470	2.54901958
261.47256470	2.50980401
261.47662354	2.49019599
261.48089600	2.45098042
261.48480225	2.47058821
261.48480225	2.47058821
261.48941040	2.49019599
261.49295044	2.50980401
261.49703979	2.49019599
261.50115967	2.45098042
261.50115967	2.45098042
261.50540161	2.52941179
261.50933838	2.49019599
261.51361084	2.47058821
261.51361084	2.45098042
261.51751709	2.43137264
261.52175903	2.60784316
